rank,address,display_name,account_value,vlm_week,vlm_month,pnl_month,activity_score
988,0x72fdadc3f9de255eb75ed816b2e036ab0a822ef7,,60301.098468,12046934.0,35545207.2,-10741.873752,47592141.2
989,0x4570c2fbb02785f4622f34b902b96a71be03dd7a,,2375.644811,21896824.91,25646315.12,28430.446509,47543140.03
990,0x0335a1387afc039bf30ba7bf620630121c33b797,,0.696432,0.0,47539085.6,15839.812329,47539085.6
991,0x9b2b1b9ffd5f7639c1be6d4f85a78a49a6ba9141,,32402.821055,11298731.19,36164606.23,17771.003988,47463337.419999994
992,0xcb02837caaee310c178501855b63bf7f4f4b1f8b,,1645003.65683,10554740.51,36902084.0,185041.294532,47456824.51
993,0x31b1ecf848443472e34d204a134812d86ab01434,,16446014.264607,7828931.09,39579140.12,8585654.934607,47408071.20999999
994,0x89485bda47a4d4f9d53113242b4f8dcc0a0e85dd,,108414.274213,16940974.06,30425462.66,7972.844213,47366436.72
995,0x9a3a85b19867d1de3840e6781940ee4a2608522b,,282582.574755,23297521.12,24038696.23,54630.950688,47336217.35
996,0x05936f6a5ea9abfbfcc690f1a6140d97e80640f9,,702056.149405,4398302.58,42898667.68,205202.621118,47296970.26
997,0x7bfee91193d9df2ac0bfe90191d40f23c773c060,,1283651.995493,16056326.54,31110970.57,266735.338482,47167297.11
998,0x29de2668d0c8a5879ebb2f6afbec1c6f485a3e93,,7643682.894983,23503421.87,23633173.29,1551318.967133,47136595.16
999,0xc6698f97ca58b0f3edecd9a3aa75a3c43a734650,,6792.199676,15112976.72,32022639.82,-688.527375,47135616.54
1000,0x9f00a9b7102cee4a0f6dd51b28a6e6b5e3ccc02b,,21090.438658,11367566.73,35748235.54,7988.069889,47115802.269999996
1001,0xea0f7492ac4c6949cb22b5d65250e701084a4e73,,294161.365382,3949298.36,43147005.06,135409.271796,47096303.42
1002,0x60a8c761f39696b3b419f31dcda20b405cb685f6,,30202041.731309,9591777.1,37333418.47,-7483982.969532,46925195.57
1003,0xa31251c876acb976e54a2993612ea5fa39660cd5,,1349.560806,22056083.6,24734248.93,-2305.426836,46790332.53
1004,0x46c95cbcaa53f5a1564180a4c1daa7ac7f04b51d,,81576.80449,14503292.89,32231642.479999997,-5624.148116,46734935.37
1005,0x6cd520c1a07c9b53b33d62d04d3c2a3175161968,6868.hl,78982.065674,15765961.68,30887360.56,14645.685144,46653322.239999995
1006,0xbe69e095e738eb7260ad795c554aba288e1f2adc,,8080.400089,23191414.13,23455981.6,-80826.267406,46647395.730000004
1007,0xf0ae4d359f07fb630a5bcb197ac3beaba4cc2f74,,3031565.915186,10161977.64,36419499.99,41892.79926,46581477.63
1008,0x292dd361e5d6b3b0e1618eee7b1ddea68cb488b8,,546874.87193,8859747.19,37671946.57,-13772.623883,46531693.76
1009,0x1b824a8134f90cd2379935c0b381f5f586530b03,,159103.882773,4761569.1,41756500.5,64172.946171,46518069.6
1010,0x178632e658a531305964e052a41c28d01744175e,,883.530995,1055409.15,45349031.519999996,-12317.907584,46404440.669999994
1011,0x1add90cfe379ad9c56c36522a3a4d33e89032671,,341311.973071,11191730.7,35192107.4,708361.844685,46383838.099999994
1012,0x513b8629fe877bb581bf244e326a047b249c4ff1,,255620.025092,6967912.17,39378872.76,46605.664731,46346784.93
1013,0xd89815c28cd666d0727ccfffb7310d996d7b1861,,46977.29936,15866248.54,30460833.52,10221.506206,46327082.06
1014,0x2e2e76c5e1d91a78ec41672da4640620d88a1c50,,401209.646059,12326402.59,33936917.72,259593.147184,46263320.31
1015,0xb981a0c739dddb86a40c576aa1fd75f491184e0e,,117978.671357,9953.65,46197824.1,9724.159459,46207777.75
1016,0x36c097864a03c7f0215c0d43165a734152a12e0b,,504539.830526,15198823.59,30995618.6,174157.930999,46194442.19
1017,0x65782749b43e659d2cb241e47a422c94dd7d0659,,7819.767952,12959123.52,33219690.2,-36345.262048,46178813.72
1018,0xd2cfeee986ae1e83fb2e6385f6d54cfedb2ea029,,97653.101632,16301713.08,29824857.51,-36054.311573,46126570.59
1019,0x8cc94dc843e1ea7a19805e0cca43001123512b6a,,7839611.079101,14258375.07,31813443.71,-3962626.095164,46071818.78
1020,0x357964620189ed90974a4048bb050e7398721e2f,,490339.994602,9925379.4,36143090.9,176302.191706,46068470.3
1021,0xc9713148ba62a304dc004c83da92632a58324cf3,,7186.441147,5355759.88,40612972.15,-15107.300231,45968732.03
1022,0x7fbe7268e0526f7d1a1b6c9d28b97ba021f30d9a,,0.0,22975949.3,22975949.3,-40583.92,45951898.6
1023,0x44e0a24f39de10f7406c408fc00d1de4305c270b,,3063.710487,22912740.22,22912901.78,-20178.289513,45825642.0
1024,0x874c238392cba037035eb9fe8364f2de410105ea,,0.0,0.0,45787143.48,-3439.24,45787143.48
1025,0x9f54a98a064c769e8b1b4cf283575e8cfdbc4280,,0.009427,0.0,45694670.05,15445.546449,45694670.05
1026,0xe0ffc829349c88c159462942ad885f12130e7610,,6235006.888569,11451314.98,34157147.27,-4158602.290615,45608462.25
1027,0x20567571c1602360562af269970cb7dd4fb18396,,2733981.990411,5930087.42,39636885.83,-99715.207923,45566973.25
1028,0xb01d0612743a3401b16bef157bd69a909e3cd1dd,,383175.605932,10621516.82,34895689.98,166171.861063,45517206.8
1029,0x4ed7402f8e7e9ca685d24997360d656695836bde,,79171.076809,15441611.01,30024462.39,50950.617991,45466073.4
1030,0x9c7035f6c578f0d0372155d23da1c9345e8c89d9,,436316.5216480001,9149681.44,36094977.96,208554.844393,45244659.4
1031,0xb5cb6491c30a2e95ddc3fe601851132d5e021bfe,,0.144776,6105945.81,39087393.68,-22688.395826,45193339.49
1032,0xa250882559e8c959cf84724aee96697c4740e1bb,,26456.028041,12427262.03,32720420.11,6183.786857,45147682.14
1033,0x111e15e849d782ace248b6f89a5b5b02c79fe157,,6151.150237,11617744.94,33515739.91,8871.980237,45133484.85
1034,0x3b9e9c9f82eb1c321535fd2bc48d8db9e8e8c503,,426983.789167,12824679.49,32195848.8,281405.953611,45020528.29
1035,0x29d5b46bd0147ca466885a0ed994e1ff71926a2e,,363036.488508,12104339.84,32871474.48,122161.872981,44975814.32
1036,0x9c575a602acb7a04dfa7c37fff770662a9a84341,,207992.402635,16714839.58,28259428.4,222560.911507,44974267.98
1037,0xc3ec9f6ad2bae9e2a320cdcd2355ce3acd576e1c,,274877.556703,9390450.57,35493442.59,6878.078218,44883893.160000004
1038,0x1fec14331b8a1d1af202fe71e99c7f1c552a9140,,26615.63718,9489070.31,35354575.64,-92731.959608,44843645.95
1039,0xdb59717dab07e676cb598f29228b00b8fb9d917e,,60641.914492,10891456.99,33865981.49,43383.309695,44757438.480000004
1040,0xe490b3259249f0ca86e97d8461f8e1b186491037,,4766.941073,22367740.39,22367839.92,-2546.151156,44735580.31
1041,0xda271e1fd181a7956ba4542263665aa788e76008,,0.0,6845922.46,37748610.54,-102612.031599,44594533.0
1042,0xe642e0504b53c3d06438e57b90bc8fca6f2fa603,,4022.092782,8304290.86,36169662.73,-2995.573566,44473953.589999996
1043,0x3608c4a5be36cf7d32a8b0832f99690dbc623de1,,2289.065594,4700662.6,39751468.89,-10039.98,44452131.49
1044,0x41c684cbde3e449cc67c70aacb6132e3eb25b06d,,205451.389656,15239269.77,29139580.83,239448.638921,44378850.599999994
1045,0x0a8494f70031623c9c0043aff4d40f334b458b11,,57180205.921691,22152665.22,22152665.22,19185505.767616,44305330.44
1046,0xf9705511f4d0ae48aa128f73518c776fbda27ba7,,0.112194,7626775.28,36651243.47,590408.666527,44278018.75
1047,0x70469481a2a0d531ec94882d6082cd94166ca9dc,,236315.213144,21870484.41,22371184.2,53878.103144,44241668.61
1048,0x86ae16701f28d2ff2d3e0b3c4be4e8b5d6f7cc92,,2611845.269364,4325558.16,39903359.24,97533.7688,44228917.400000006
1049,0xbdba56dac0c99fa9a020045d9ccc774ed2489558,,161301.836821,18006269.04,26106953.66,-161342.176921,44113222.7
1050,0x54c3bbda87e624e460d4ac44ee28cffdd92c17d0,,65708.076593,13053227.14,31023407.27,35099.160989,44076634.41
1051,0x81ec2081dfb42c5291c55e6123d527eb744a5ffb,,0.36666,4566864.71,39467922.22,-19923.041987,44034786.93
1052,0x7a268d439cd9999988ca54b68dff5b2710e8f8ee,,212568.124494,13336150.23,30649609.8,-114048.14168,43985760.03
1053,0xa95db61bd736644051f14c644c92b93a63ce8242,,158212.85924,6323886.85,37653328.43,-2355.909453,43977215.28
1054,0x77998579f578c01030db65e75edc47bfe890c291,,207314.194823,2347249.44,41611834.26,-129723.315929,43959083.699999996
1055,0x16973f987ae2b4f4ad091412ee7414a2392ccffa,,25.823157,0.0,43930641.24,-53620.11,43930641.24
1056,0x3786fc7f29648c80225e1e9ef5e37787e505cc12,,4628.793958,16439815.3,27470059.09,-8751.419624,43909874.39
1057,0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,,3537741.394043,15623759.57,28149234.8,-1350085.320356,43772994.370000005
1058,0x7a97af312783c67f4acf7be19daada9ee58ac3e2,,906134.359495,13098481.65,30607017.4,-220096.825259,43705499.05
1059,0x52b1b41d1492608400e9ff89078f8cbabb959b32,,53563.716553,21451521.99,22247256.6,45768.796553,43698778.59
1060,0x0872128263255c75c24dbb3d09d36d50e214975a,,926.190616,9376395.14,34307806.09,-2009.344927,43684201.230000004
1061,0x39d9125e15cad48cfed306e8ecf4498de11dd50a,,46202.883484,2800311.0,40852938.87,239468.503484,43653249.87
1062,0x934de82f50e7f5840de6124ace12f06dd7f992c9,,1816920.456772,17409357.21,26208157.85,924360.141436,43617515.06
1063,0x8fb661545816bcb561f280c4501591643c454667,,497565.272722,20045972.15,23564156.16,-12515.981276,43610128.31
1064,0xa9d1c0fe2aa58038bac208ad390f69e7ce0c29a2,,80672.163635,21771892.29,21771892.29,-358860.43,43543784.58
1065,0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,,27300986.943365,8967073.05,34532633.13,7896223.786291,43499706.18000001
1066,0x98eadc9dc42156f68cbf7d007d084bbf142bc0e3,,178041.348558,6075317.4,37250168.42,27216.411162,43325485.82
1067,0x7079b5814032c0b02425135f06f32a0084cdf2d2,,493519.241962,5418329.61,37885264.3,139437.125468,43303593.91
1068,0xdbcc96bcada067864902aad14e029fe7c422f147,,1e-06,0.0,43237294.82,200649.276941,43237294.82
1069,0x27871bf39f61000ffa0c7f83c150fd0da57bc58d,,23394.65687,9034407.44,34195731.0,4550.339637,43230138.44
1070,0xefcace57934a753d66c48a31b880ba806d4c0869,,528886.886848,6855710.64,36370590.42,173842.850144,43226301.06
1071,0x416e9bbefa38e45a6433590eb86c790dfb9a8cad,,0.04179,6401113.86,36799923.85,-1842575.884147,43201037.71
1072,0xf21d494bb47339f399267c5519cbe11da0753b2d,,708987.324355,17172171.5,26002467.81,399433.706264,43174639.31
1073,0xd1bfda082e5d5c1226b8e758f488c81811e8723a,,42162.770333,5381366.75,37746709.32,10145.630333,43128076.07
1074,0x2e4a4d6736ae0487b85ada66210e3d889b3e02fa,,7004.666735,8807147.51,34219485.9,-12391.394304,43026633.41
1075,0x42f0359288a015c9b59ad4c1219d6ed54c914fbd,,230799.99423,21477639.89,21477639.89,-6277.193144,42955279.78
1076,0x6fc072c0dcc630f23b29f7c42a5c7c739584ebf5,,10.715952,18058346.07,24799990.26,184371.303452,42858336.33
1077,0x6706bedf7d075bb6e9b34f3f2cd1b372e483cdeb,,1407160.286203,3603025.23,39246796.56,-2179594.973455,42849821.79
1078,0x261af68f656dc79e88bd748564c74304baab714a,,57425.005305,14175091.65,28651581.08,60048.759159,42826672.73
1079,0xf25f50ed20ec8d6740ff86d63b8534542a0de047,,4636.22418,680931.59,42111936.83,-18013.121622,42792868.42
1080,0x572c3a462fa05495656220cd91d555188a3e6a90,,235749.185422,10189326.72,32581705.6,93276.686904,42771032.32
1081,0x0121525f755c9e7bbc525bba6672716ab46ced57,,845585.265957,12543243.66,30117293.57,327530.115957,42660537.230000004
1082,0xfc1d41ff4a7c1e2aa4d493428d7437b34918e53e,,45831.529865,13674523.31,28949542.22,-70629.40162,42624065.53
1083,0x1642b8e59e5f5394e7005f2e221bb4213a9f9de9,,1e-06,0.0,42562392.84,-181512.65,42562392.84
1084,0xfb3c638d33afba1690060996b90943d030e6ae4d,,87809.534324,18212712.47,24175599.03,45207.881881,42388311.5
1085,0x8405627e47ca4f4f918c1de7012f4270f8812b8a,,606411.662777,10496105.07,31862952.76,-163970.174519,42359057.83
1086,0xa9de65e6e288fa6ff806692c2464582efce3e049,,9552578.667643,21177151.26,21177151.26,-447423.925741,42354302.52
1087,0xc2e859a2f436687d6c93174a343d6c0092acbf85,,331332.408255,10248067.39,32079785.77,70702.969809,42327853.16
1088,0x0c5d0549a1f7ad185286a08bfc10f8e9a1c936b3,,9597125.013728,21157043.96,21157043.96,-402876.586272,42314087.92
1089,0x09dccb6f33b986987457d33db6801b74d2a2c094,,9601182.401274,21150026.41,21150026.41,-395190.548726,42300052.82
1090,0x9feae754e9b0721404dfb02ed623065bf697b899,,1204992.289068,3637824.21,38615025.519999996,-23377.804536,42252849.73
1091,0xdd7a372377fc633f74ab6e20963803d52f448830,,2248897.242514,13925873.6,28300982.26,1803145.378532,42226855.86
1092,0x8180902dad7f4c1953770ab40d3b6f03cc56012f,,71092.282377,5201668.04,37008758.37,-141724.224941,42210426.41
1093,0x03d92cde581cd9d3d0f9caf98a02c8fe28382178,,5004.725481,5874186.19,36329712.31,-96999.966954,42203898.5
1094,0x4f7634c03ec4e87e14725c84913ade523c6fad5a,,0.921196,0.0,42169543.83,-2175303.85722,42169543.83
1095,0xfdf1e791b257b259d2e2967a0b525d0e777d67fe,Gaintxiong,402666.461431,2719414.26,39448786.53,60914.662742,42168200.79
1096,0x196283bce3e38d98f9f4c424a1a148b248eaa4f9,,1035672.052109,374334.4,41784043.06,114461.620284,42158377.46
1097,0xbe10fd36393c8b677281d0bc2cf1bb8c98ad4b34,,1439834.975552,4790069.48,37272558.88,478561.966389,42062628.36
1098,0x14699342d2ae17449f73ea679c77474afd49401e,,9.8e-05,0.0,42062149.77,-20036.809902,42062149.77
1099,0x9e7bfeb269176d9366ee84412c53057f149ddbc5,,276477.902615,20055482.78,21944051.22,-103158.207387,41999534.0
1100,0xb9da98cae931ef5deacbadef63cb69223588f3a5,Bubbles,76249.606096,7319129.41,34672510.1,-7714.514303,41991639.510000005
1101,0x4a8a68b2ec7c67cbb79060d98157b68c47eba0e6,,17652.348633,12645314.48,29327869.31,-23347.251367,41973183.79
1102,0x451efc57f63a594855762d574237bf662111fb95,,372967.247335,20964713.67,20964713.67,-63945.450078,41929427.34
1103,0x07372141ac390391fdd82ed2776b5af6602977f5,,14912.309857,13142736.14,28722269.02,4968.369944,41865005.16
1104,0x03ed75547203aa51c84e6eb6bf3f3a9f8e6ee5c9,,87414.667651,10469243.79,31395169.37,45964.337777,41864413.16
1105,0x51ead28bd827e7685aa131971d820c1c2bac9094,,0.000232,0.0,41852393.08,-191616.709342,41852393.08
1106,0x8f1ec7e0e788ec4386eef8033c9d9523ede0a353,,2885.234303,11788193.04,30026950.61,500.51,41815143.65
1107,0x2772a72c39905f40f42e881c2adc353f3c1080dc,,26739.05822,8057484.72,33699022.78,-43100.653159,41756507.5
1108,0xf246ea7abc16407115513c5145e242b42424054a,,83865.067628,11318629.44,30423911.43,-460.016868,41742540.87
1109,0x96abd7547c7ef5a0c4f2bf04dcd74dd96a461b56,,25.092446,2989.86,41580398.81,-29511.151422,41583388.67
1110,0x6aaace278e10ff05cb9c06cc8486f8ca4d249962,,0.553055,6820598.26,34742312.64,413329.66158,41562910.9
1111,0x67b3187b9c13c41aad96c97116f6e4d4f478bd2d,,18059.568397,13241623.06,28281851.58,5564.274297,41523474.64
1112,0x5b676c5b03f38557e6f21257732608d019cec66a,,414097.426252,14967716.85,26519304.91,230105.974494,41487021.76
1113,0x87f36777f22548787af3a2ad3605e3d48288b928,,96008.231466,10174984.48,31281930.81,-93994.137258,41456915.29
1114,0x48a2445f9a9bea64b43cddc514c3128683afce0d,,10177.698504,19244308.12,22058204.94,-9288.265493,41302513.06
1115,0x9e266d1253d06c0bb81a7c65faa26ab0a39525f9,Wakadiju,10533.362216,6179960.21,35000166.7,23330.559104,41180126.910000004
1116,0xd2341dd36195abc16735f0bc2cb2988ccb5663c2,,391536.72139,17078176.91,24100481.79,-32047.9,41178658.7
1117,0xc56c9f147301c5435a15e1c370d2b23e509f0fdf,,58822.609488,17364805.28,23764713.85,7948.026158,41129519.13
1118,0x15c8b9a6b77a3fbdc1733b5337ee07c00c86172c,,0.008496,0.0,41124898.23,-20881.380938,41124898.23
1119,0x2f33cf0e0a4d65b19c2f97c186832d33c0090824,,461310.092959,12008776.12,29077080.38,265384.4602,41085856.5
1120,0x2d891ef03177dd17372c5efecbd80f301d96436b,,1130759.292685,0.0,41056950.88,-1769594.7075,41056950.88
1121,0x82d85dd8990bcffada13d7c4f631b2bbf0aaac01,,267328.307389,9908827.18,31111015.21,-6211.454525,41019842.39
1122,0x615f9484c8f46ca4fd4d2c0291c42661043a3d87,,679046.430477,5596807.22,35393273.58,575183.530493,40990080.8
1123,0x0c44471cc8516125ead11e09446302ae20540ed4,,924008.195104,16411923.23,24507788.95,833681.070725,40919712.18
1124,0xc8f657ab35a33a64c3453d58aa3c264e4ea93210,,1e-06,0.0,40907568.13,-236377.101031,40907568.13
1125,0x53f81d22b16ff1718ab8ee52bff0592685325f92,,350126.239972,9484594.97,31417692.75,293067.944325,40902287.72
1126,0xba5d9cc840745aeeeeedac5712e32f13ab8ea352,,4070283.576287,14885013.71,25993884.75,-629542.043713,40878898.46
1127,0x78b1a0f58bc09c02c9b331ef3d21b9bd71720f8b,retirement,13687.37618,6315809.84,34425328.85,19328.015226,40741138.69
1128,0x61590a961ae4db1a9a8037ce95604b7dab81997f,,0.753999,926810.11,39791223.36,-10650.636718,40718033.47
1129,0xe0698483810b7ac6ece05988efe06707fd8049f5,,0.068169,0.0,40708054.56,-2167.791986,40708054.56
1130,0xbd23abd9a4f9a4bb890a825aeb275c372ffc1d62,,0.001392,15917569.81,24662494.37,-10478.385961,40580064.18
1131,0xd620aadabaa20d2af700853c4504028cba7c3333,,273960.96764,6249566.09,34310371.89,-983022.648251,40559937.980000004
1132,0x0506b97ac63244ccc824d152c77d2b99d7c17a14,,469313.807754,16087159.11,24456701.79,39321.379927,40543860.9
1133,0x876bbc52c64e1e34e68d30a18816d651aec2cb46,,57381.733041,13265095.01,27197177.7,32251.217333,40462272.71
1134,0xebd9f16302dfb4186e6f27abf713472576b9404b,,79678.043683,6022639.24,34313402.99,-322.536317,40336042.230000004
1135,0x9c00d5e11cb1f2e4fcc94a204d50797072291256,,1011800.898008,7642894.76,32644216.6,497929.263146,40287111.36
1136,0x51c4a8f63ebdf38194cf40eec62962b419cc8fd5,,207729.405197,12384697.67,27880551.86,122631.458979,40265249.53
1137,0x97c6068ab8b0325399ab3687b3a12f6ab8bb6789,,7333.848691,3667146.99,36548207.91,18212.408691,40215354.9
1138,0xa0b31efd7c2b988efb0fedad43144a621ee96839,,844099.613429,8045911.08,32063622.43,565492.221724,40109533.51
1139,0xc96082ce9b414e2f9058613980b7ffb83e05d3a5,,48781.666761,10725181.92,29376560.38,-37623.470834,40101742.3
1140,0x5fa8e98a05c5d2da68b284616b1005498045ec4d,,51244.561169,3279680.98,36799261.35,74761.28538,40078942.33
1141,0x16a74c5c09ae0d63e6f46daecf783e7033856fec,,239017.382165,2810813.62,37207882.53000001,14442.406341,40018696.150000006
1142,0x2922b3dec7d51669033801153d57dbaaab35f226,,27941.8297,280784.91,39714937.18,-21999.240709,39995722.089999996
1143,0xeadc152ac1014ace57c6b353f89adf5faffe9d55,,10598722.333986,12581347.57,27397481.17,9808714.699834,39978828.74
1144,0x6c00ba1a0840b99dfb4f6d1bc7a68cd462a21261,,1269599.654566,7535745.87,32344397.15,25454.003766,39880143.019999996
1145,0xf02d028ffeddc120a3ec59602a6617303ca55eb3,,13362489.208508,730725.56,39142926.82,1031452.548508,39873652.38
1146,0xfb1eb5d062b2803583514f347439b94ad5946e3e,,1695.375428,16653756.0,23191831.6,-4097.794572,39845587.6
1147,0xa582c011842e4aa4d3e3578128dd9851c5846a5c,Trying,105576.098037,17454845.17,22236562.77,30491.251521,39691407.94
1148,0x4e2d6465249145cab0a40eaa45ce8f7dc0abb504,,992420.905234,9517284.95,30076376.42,93807.378439,39593661.370000005
1149,0x3c2327312d4cc84414473414d603915d83f52faf,,24862.505159,2745181.31,36827428.82,17900.223797,39572610.13
1150,0x6dbbefad3d24da625fa233c070678ab1938fcd38,,314478.587129,14315473.29,25169861.78,97949.15035,39485335.07
1151,0xb8b29bf06a95259eb98cef70556cdace862899e4,,14540.316065,2045053.88,37438160.82,-352658.493875,39483214.7
1152,0xb69eec8fea0081343c3b09e652ba1fa7dcf7033a,DustofCrypto,960568.373563,2458795.52,37009321.42,700604.8403830001,39468116.940000005
1153,0xb85bf31a9540e631461f295fbe1a3c3d9b8800fd,,284802.448696,18236947.06,21214581.03,31096.608696,39451528.09
1154,0x39b07015ca813075bbce6f475767d5b4b9d518b0,,334925.903155,8468358.46,30979393.66,635647.97141,39447752.120000005
1155,0xf124c3bd6544caebbf68824eab8c009b3f448196,,205846.158617,10225722.82,29182663.15,231319.620614,39408385.97
1156,0x21316c7fa26028c7da41e03eed0ae9d7c2b7f727,,40389.432187,2590935.18,36816437.49,-1001252.2550400001,39407372.67
1157,0xc5b592903053e1947c369d2feecbb78061e3676f,,0.747654,0.0,39395812.12,-222427.258708,39395812.12
1158,0xe2823659be02e0f48a4660e4da008b5e1abfdf29,,1857169.477983,6459823.09,32889795.69,6058096.559154,39349618.78
1159,0x65bc3560b8768d158c19e94cd84ce8a146ba09c8,,143974.360706,7063637.79,32271779.96,91588.267814,39335417.75
1160,0x161b8d03095f84cf9f2018a0582630bd88cd73cf,,0.000253,10938922.93,28198282.85,40288.906591,39137205.78
1161,0x421183f04d68d0c2c68e27f07ccf84cd8746b9ef,,179586.66582,10752647.99,28362129.83,140468.590345,39114777.82
1162,0xb4caaff781251594911cc76aec61cef46ba00894,,8251675.923595002,8090477.619999999,30964574.47,380999.168269,39055052.089999996
1163,0x6c93641c0a049a171bf80b34d639c51c31b259a4,,9989866.170216,19523952.82,19523952.82,-10133.429784,39047905.64
1164,0x767a04cae5ddee7960034595b60cf63810b8eaf4,,29640.294242,17901954.6,21132623.1,-17737.435758,39034577.7
1165,0x7a9367e4c7ddfcaca96db65bae68f1d267299a6c,,65948.402281,7376367.41,31602251.15,102754.521362,38978618.56
1166,0xb037adc3ca8b5f601a93929cebf8b02c1b4ce4d0,,4465.385836,10615175.92,28356853.74,-66550.342748,38972029.66
1167,0xf3748e1ab8346c76649364483f11126a7fa91fd0,,119665.875047,2565572.9,36379957.35,-127791.855356,38945530.25
1168,0xbbfb6566ad064c233af6314aeb1eee4c26a5f921,thank you jeff!,1835417.859429,2185470.32,36755583.46,1082986.0539900002,38941053.78
1169,0x36629b833f1ced351bc7dbe3f5f0765ee4c3eec3,,34471.485596,14111342.21,24807548.53,17842.51695,38918890.74
1170,0xb14d1598dbfeaec11bae2a382b29adfcab9e8560,,1087157.973926,31416.46,38837282.22,840202.190606,38868698.68
1171,0xcac34f69e47b7652f96dee5b4c75c67e7af910bc,,175015.390762,9616189.03,29215993.07,-110307.991053,38832182.1
1172,0x8de28c5f15d5a3cb7d2c3f5d016fc1e8513cf908,,18892.100945,8833589.9,29968813.4,-35784.013759,38802403.3
1173,0xcecf774b031d6c1c1f8e4ec003979ee1dfabc7de,,211084.048037,18791379.69,19993977.99,171259.026897,38785357.68
1174,0x4c464e9559e6a4a306dc0a5ffc020bb245d6cae8,,43017.066918,9257324.41,29488951.7,-42645.697766,38746276.11
1175,0x0f859756ab0f1655ca61b32d21f6cf9ec2b998dc,,1258377.653209,16858957.79,21856524.17,-18270.484466,38715481.96
1176,0x344fef6f7bbc591363a734ffc1282bf4236caf5d,,11527763.745455,19168944.93,19542163.12,13987.345455,38711108.05
1177,0x2291a8376fbefdd4847a3c47992f0ee650427d81,,125796.636877,6177357.35,32475810.26,31180.198337,38653167.61
1178,0x25e9e31168d7ec59b0bfd54ebde8f3f6b9b1a5ea,,261289.664847,9771560.19,28836132.71,311310.228572,38607692.9
1179,0x320366a4e93026784583a29458827313605b2887,,132900.367585,9085200.87,29513357.63,247321.977585,38598558.5
1180,0x6b9d08a13ea662daacd96e13569f489e7e45b7a3,,69923.002669,13283808.61,25288983.75,18638.515172,38572792.36
1181,0x8804e9fda107be1424e355f5e2652b559d150df6,,97363.908915,12920024.38,25579580.67,42336.098657,38499605.050000004
1182,0xa808e739ffa3a294e200e62d419ca20e17864238,,37547.41173,4150147.34,34304011.96,-13512.019089,38454159.3
1183,0x74add7ab00f01d9f8a12331e19dda66b93bf1b9e,,100750.887759,7748382.86,30679190.09,55771.595944,38427572.95
1184,0x66799bc69d7a7daaf50b6aa03cd5c6a2df1a9454,,7644178.198803,11071172.11,27322589.36,-382026.734077,38393761.47
1185,0x61c4a9107de33e75ed6fe29550ae2cc29ced2264,Gracias El Jefe,90523.954355,7919364.59,30467559.35,98568.979249,38386923.94
1186,0x5b43b7162694de766c164202df0f0c716e4292ab,,4364613.320065,19046187.61,19332200.87,146095.136707,38378388.480000004
1187,0xde1bff088e4a3b64e1190421251378877f883b55,,16108.588697,11064120.2,27302114.94,7201.911284,38366235.14
1188,0xda1d57bdedab38c16bf44549b03b4dd3ab15b2f0,,2150960.822745,0.0,38360788.36,897603.935026,38360788.36
1189,0xf138b360e7d8d64416b2666280c688da25134dbd,,57615.960234,14455747.72,23812317.659999996,7554.083985,38268065.379999995
1190,0x03d1820340bf20ed322a954461bd002ef4f9bfaf,,65.417169,0.0,38265328.21,-7699.353756,38265328.21
1191,0xf8b5bde5f6aa989c01754931e077e1e5a915e2bb,,1275743.283373,8880799.8,29301843.42,829024.232064,38182643.22
1192,0x6b3c7b7046c5c179879167034bb00d723b1e1d8c,,16365.128564,5487376.83,32647720.58,-13863.531106,38135097.41
1193,0x308fd47d492cf32d0f504c2a3e82bc25583b455b,,885672.956855,10467464.0,27645446.28,391540.028644,38112910.28
1194,0xf433181c03a2f422519c595f87a81dcc9bfbc5fd,,20335.958332,17405976.51,20639613.55,3389.09912,38045590.06
1195,0x2f9beb4d627ec674e76989e672cac0ab06711118,,1699680.385075,3161855.97,34830479.63,87501.393397,37992335.6
1196,0x00e86da6695507593a0e1bdca7220098142c9c5b,,38201.873789,12641032.87,25268639.69,-18285.517287,37909672.56
1197,0x24375293c5f2b61815730452e8709dc194631870,,0.602229,0.0,37898827.68,151009.097688,37898827.68
1198,0xceec48581b3145a575508719f45da07dc57fa7ce,,16751241.045499,16091432.05,21796336.36,3796560.821687,37887768.41
1199,0xc298efc4785f2f282838924103509156c9578a9c,,9285257.580131,12448151.3,25420663.23,2881192.090131,37868814.53
1200,0xba9a1f5c0460d42ec62b5a80c85249b2b689c6c8,,198838.287621,3957118.25,33887949.26,-105806.788728,37845067.51
1201,0xc175e89e9327019c8af448d00ec71a289da83d6b,,68610.005161,15536228.17,22290691.99,23145.021836,37826920.16
1202,0x355ebdb6ebbde80694f489594592fba0e811b23a,,289982.986892,14462061.23,23358469.35,-335.244398,37820530.58
1203,0xcf5343ba750a6e30afbb1dadda08bc78f8c8ee11,,11370926.198945,5603113.16,32210226.07,-4600090.030173,37813339.230000004
1204,0x5a65bd9c8f9e5a0e434dd5d7c90d95b042c9ba8e,,0.027413,7507754.24,30176642.38,12396.350353,37684396.62
1205,0x8bfca9f67c66a2d9624b8895bdc4d6fc51eb1a86,,55153.009933,7405576.6,30192442.45,-12450.510131,37598019.05
